Postcode,PostcodeNS,LSOA11,MSOA11,WardCodeONSNSPL,WardNameONSNSPL,ConstituencyCodeONSNSPL,ConstituencyNameONSNSPL,CCG,WardCodeCurrent,WardNameCurrent,ConstituencyCodeCurrent,ConstituencyNameCurrent,Latitude,Longitude,DateOfTermination
BD1 1RR,BD11RR,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793959,-1.754042,198112
BD1 1RS,BD11RS,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793959,-1.754042,198512
BD1 1RU,BD11RU,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793526,-1.753406,
BD1 1RX,BD11RX,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793436,-1.753316,
BD1 1RY,BD11RY,E01033691,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793063,-1.755565,199512
BD1 1RZ,BD11RZ,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792158,-1.752534,198112
BD1 1SB,BD11SB,E01033691,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.79306,-1.754047,198612
BD1 1SD,BD11SD,E01033691,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793062,-1.755094,
BD1 1SH,BD11SH,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.796658,-1.751172,200212
BD1 1SJ,BD11SJ,E01033691,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.79306,-1.754047,198612
BD1 1SL,BD11SL,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.79356,-1.752374,199806
BD1 1SN,BD11SN,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.794256,-1.754101,200006
BD1 1SP,BD11SP,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793962,-1.75556,199112
BD1 1SQ,BD11SQ,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793834,-1.754467,
BD1 1SR,BD11SR,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793599,-1.753922,
BD1 1SS,BD11SS,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793972,-1.751658,200808
BD1 1ST,BD11ST,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.794004,-1.754254,202010
BD1 1SU,BD11SU,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793965,-1.757078,199112
BD1 1SW,BD11SW,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.794019,-1.754257,
BD1 1SX,BD11SX,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793952,-1.75518,
BD1 1SY,BD11SY,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793797,-1.75526,
BD1 1SZ,BD11SZ,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.794022,-1.755502,
BD1 1TA,BD11TA,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793962,-1.75556,198112
BD1 1TB,BD11TB,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793965,-1.757078,199612
BD1 1TE,BD11TE,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.794608,-1.755191,
BD1 1TF,BD11TF,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.794789,-1.755509,
BD1 1TG,BD11TG,E01033691,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793069,-1.758601,199012
BD1 1TH,BD11TH,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.794017,-1.756151,
BD1 1TJ,BD11TJ,E01010834,E02002226,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.790367,-1.75558,199405
BD1 1TN,BD11TN,E01010834,E02002226,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792165,-1.75557,199612
BD1 1TQ,BD11TQ,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.79528,-1.755449,
BD1 1TR,BD11TR,E01010834,E02002226,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.791939,-1.755313,200801
BD1 1TS,BD11TS,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.794479,-1.753492,
BD1 1TT,BD11TT,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.79395,-1.749487,199012
BD1 1TU,BD11TU,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.791593,-1.750249,
BD1 1TW,BD11TW,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793533,-1.752101,
BD1 1TZ,BD11TZ,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793057,-1.752529,198412
BD1 1UA,BD11UA,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.794436,-1.754312,202004
BD1 1UB,BD11UB,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793959,-1.754042,199612
BD1 1UD,BD11UD,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793959,-1.754042,199012
BD1 1UE,BD11UE,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793959,-1.754042,198812
BD1 1UF,BD11UF,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793956,-1.752524,199501
BD1 1UG,BD11UG,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.794596,-1.753537,
BD1 1UH,BD11UH,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,201701
BD1 1UJ,BD11UJ,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793057,-1.752529,199012
BD1 1UL,BD11UL,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793953,-1.751005,198512
BD1 1UN,BD11UN,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793972,-1.751658,201506
BD1 1UP,BD11UP,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802228,-1.75588,
BD1 1UQ,BD11UQ,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.794594,-1.752368,
BD1 1UR,BD11UR,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.794147,-1.753509,200107
BD1 1US,BD11US,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.794073,-1.750006,
BD1 1UY,BD11UY,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.794129,-1.753585,199906
BD1 1UZ,BD11UZ,E01033691,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793063,-1.755565,199012
BD1 1WR,BD11WR,E01033691,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793063,-1.755565,199906
BD1 1WW,BD11WW,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802205,-1.755861,201403
BD1 1WX,BD11WX,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802636,-1.755843,201809
BD1 1WY,BD11WY,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.796658,-1.751172,200607
BD1 1WZ,BD11WZ,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.794567,-1.752429,200204
BD1 1XB,BD11XB,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802205,-1.755861,200806
BD1 1XG,BD11XG,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802205,-1.755861,200806
BD1 1XN,BD11XN,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.796658,-1.751172,200405
BD1 1XP,BD11XP,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.794129,-1.753585,199812
BD1 1XQ,BD11XQ,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802636,-1.755843,201811
BD1 1XR,BD11XR,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.794129,-1.753585,199906
BD1 1XS,BD11XS,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.794129,-1.753585,199906
BD1 1XT,BD11XT,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.794129,-1.753585,199906
BD1 1XU,BD11XU,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.794129,-1.753585,199906
BD1 1XW,BD11XW,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802228,-1.75588,
BD1 1XY,BD11XY,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.794129,-1.753585,199906
BD1 1XZ,BD11XZ,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802636,-1.755843,201809
BD1 1YA,BD11YA,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793057,-1.752529,199501
BD1 1YE,BD11YE,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.796658,-1.751172,200602
BD1 1YG,BD11YG,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793057,-1.752529,199612
BD1 1YH,BD11YH,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.794129,-1.753585,199906
BD1 1YJ,BD11YJ,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793057,-1.752529,199612
BD1 1YL,BD11YL,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793057,-1.752529,199612
BD1 1YN,BD11YN,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793057,-1.752529,199612
BD1 1YP,BD11YP,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802636,-1.755843,201811
BD1 1YR,BD11YR,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.796658,-1.751172,199706
BD1 1YS,BD11YS,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.794147,-1.753509,200103
BD1 1YT,BD11YT,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793057,-1.752529,199612
BD1 1YU,BD11YU,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.794129,-1.753585,199812
BD1 1YW,BD11YW,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.794129,-1.753585,199812
BD1 1YX,BD11YX,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793057,-1.752529,199501
BD1 1YY,BD11YY,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802636,-1.755843,201809
BD1 1YZ,BD11YZ,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.796658,-1.751172,199706
BD1 1ZB,BD11ZB,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802636,-1.755843,201811
BD1 1ZX,BD11ZX,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.794593,-1.75214,200009
BD1 2AA,BD12AA,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793723,-1.754699,
BD1 2AB,BD12AB,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793809,-1.755469,
BD1 2AD,BD12AD,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.794153,-1.756591,
BD1 2AE,BD12AE,E01033691,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.795784,-1.76035,
BD1 2AF,BD12AF,E01033691,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793353,-1.758405,
BD1 2AG,BD12AG,E01033691,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793335,-1.758314,
BD1 2AH,BD12AH,E01033691,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793422,-1.756644,
BD1 2AJ,BD12AJ,E01033691,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.794568,-1.757256,
BD1 2AL,BD12AL,E01033691,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.794577,-1.757454,
BD1 2AN,BD12AN,E01033691,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.7945,-1.76101,
BD1 2AP,BD12AP,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.796658,-1.751172,200607
BD1 2AQ,BD12AQ,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.794154,-1.75694,
BD1 2AR,BD12AR,E01033691,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793558,-1.755532,200208
BD1 2AS,BD12AS,E01033691,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793549,-1.755532,200802
BD1 2AT,BD12AT,E01033691,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.794736,-1.760686,202009
BD1 2AU,BD12AU,E01033691,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.795212,-1.760395,199812
BD1 2AW,BD12AW,E01033691,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.794575,-1.757836,
BD1 2AX,BD12AX,E01033691,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793581,-1.75558,
BD1 2AY,BD12AY,E01033691,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793449,-1.755016,
BD1 2AZ,BD12AZ,E01033691,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793366,-1.754197,
BD1 2BA,BD12BA,E01033691,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793063,-1.755565,198612
BD1 2BB,BD12BB,E01033691,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793063,-1.755565,199512
BD1 2BD,BD12BD,E01010834,E02002226,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.796549,-1.765188,
BD1 2BE,BD12BE,E01010834,E02002226,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.796549,-1.765188,
BD1 2BN,BD12BN,E01033691,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793063,-1.755565,198112
BD1 2BQ,BD12BQ,E01010834,E02002226,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.796549,-1.765188,
BD1 2BS,BD12BS,E01010834,E02002226,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792311,-1.75692,200101
BD1 2BX,BD12BX,E01010834,E02002226,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792744,-1.757889,
BD1 2BY,BD12BY,E01010834,E02002226,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792174,-1.760124,198112
BD1 2DA,BD12DA,E01010834,E02002226,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.79295,-1.757524,199912
BD1 2DD,BD12DD,E01033691,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793066,-1.757083,198112
BD1 2DF,BD12DF,E01010834,E02002226,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793256,-1.757431,200101
BD1 2DG,BD12DG,E01033691,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793156,-1.758452,
BD1 2DH,BD12DH,E01033691,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793095,-1.757766,
BD1 2DJ,BD12DJ,E01033691,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793394,-1.754455,200503
BD1 2DL,BD12DL,E01033691,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793069,-1.758601,199012
BD1 2DN,BD12DN,E01033691,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.794176,-1.759111,200704
BD1 2DR,BD12DR,E01010834,E02002226,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.793073,-1.760119,198112
